"page_title","url","description","found_at_url","found_in_google_analytics","found_in_google_search_console","found_in_backlinks","found_in_list","found_in_log_summary","found_in_web_crawl","found_in_sitemap","topic_similarities"
"Bloomsburg Area School District | Sourcewell","https://www.sourcewell-mn.gov/participating-agency/46384",,"https://www.sourcewell-mn.gov/lookup?page=263",,,,,,true,false,"[{""slot_no"":22,""topic_type"":""user"",""topic_name"":""Streamlining Procurement from Solicitation to Award"",""cosine_similarity"":0.998},{""slot_no"":16,""topic_type"":""user"",""topic_name"":""Sustainability and Environmentally Responsible Purchasing Through Cooperative Contracts"",""cosine_similarity"":0.611},{""slot_no"":17,""topic_type"":""user"",""topic_name"":""Leveraging Cooperative Contracts for Strategic Impact"",""cosine_similarity"":0.573},{""slot_no"":11,""topic_type"":""user"",""topic_name"":""Contract Management Best Practices After Award"",""cosine_similarity"":0.567},{""slot_no"":4,""topic_type"":""user"",""topic_name"":""Disaster Preparedness, Response, and Recovery Through Cooperative Contracts"",""cosine_similarity"":0.471},{""slot_no"":1,""topic_type"":""user"",""topic_name"":""Cooperative Purchasing Solutions for Public Safety Agencies"",""cosine_similarity"":0.441},{""slot_no"":23,""topic_type"":""user"",""topic_name"":""Risk, Benefit, and Insurance (RBI) Strategies in Cooperative Purchasing"",""cosine_similarity"":0.432}]"
"Global Search | Sourcewell","https://www.sourcewell-mn.gov/search?f%5B0%5D=filters%3Acompetitive_solicitations&f%5B1%5D=filters%3Acontractprofile&f%5B2%5D=filters%3Anews&page=259",,"https://www.sourcewell-mn.gov/search?f%5B0%5D=filters%3Acompetitive_solicitations&f%5B1%5D=filters%3Acontractprofile&f%5B2%5D=filters%3Anews&page=255",,,,,,true,false,"[{""slot_no"":7,""topic_type"":""user"",""topic_name"":""Supporting Local Governments with Scalable Procurement Solutions"",""cosine_similarity"":0.695},{""slot_no"":15,""topic_type"":""user"",""topic_name"":""Construction Contracts and Facility Project Procurement"",""cosine_similarity"":0.661},{""slot_no"":0,""topic_type"":""user"",""topic_name"":""Fire and Rescue Equipment Through Cooperative Contracts"",""cosine_similarity"":0.592},{""slot_no"":9,""topic_type"":""user"",""topic_name"":""Infrastructure Modernization and Long-Term Capital Planning via Cooperative Purchasing"",""cosine_similarity"":0.565},{""slot_no"":4,""topic_type"":""user"",""topic_name"":""Disaster Preparedness, Response, and Recovery Through Cooperative Contracts"",""cosine_similarity"":0.508},{""slot_no"":2,""topic_type"":""user"",""topic_name"":""Fleet Management and Vehicle Procurement Efficiencies"",""cosine_similarity"":0.496},{""slot_no"":23,""topic_type"":""user"",""topic_name"":""Risk, Benefit, and Insurance (RBI) Strategies in Cooperative Purchasing"",""cosine_similarity"":0.453},{""slot_no"":14,""topic_type"":""user"",""topic_name"":""The Future of Public Procurement: Innovation, Automation, and AI Readiness"",""cosine_similarity"":0.448},{""slot_no"":3,""topic_type"":""user"",""topic_name"":""Supporting Military Installations Through Intergovernmental Support Agreements (IGSAs)"",""cosine_similarity"":0.376}]"
"Arroyo Pacific Academy | Sourcewell","https://www.sourcewell-mn.gov/participating-agency/146385",,"https://www.sourcewell-mn.gov/lookup?page=110",,,,,,true,false,"[{""slot_no"":22,""topic_type"":""user"",""topic_name"":""Streamlining Procurement from Solicitation to Award"",""cosine_similarity"":0.998},{""slot_no"":16,""topic_type"":""user"",""topic_name"":""Sustainability and Environmentally Responsible Purchasing Through Cooperative Contracts"",""cosine_similarity"":0.611},{""slot_no"":17,""topic_type"":""user"",""topic_name"":""Leveraging Cooperative Contracts for Strategic Impact"",""cosine_similarity"":0.573},{""slot_no"":11,""topic_type"":""user"",""topic_name"":""Contract Management Best Practices After Award"",""cosine_similarity"":0.567},{""slot_no"":4,""topic_type"":""user"",""topic_name"":""Disaster Preparedness, Response, and Recovery Through Cooperative Contracts"",""cosine_similarity"":0.471},{""slot_no"":1,""topic_type"":""user"",""topic_name"":""Cooperative Purchasing Solutions for Public Safety Agencies"",""cosine_similarity"":0.441},{""slot_no"":23,""topic_type"":""user"",""topic_name"":""Risk, Benefit, and Insurance (RBI) Strategies in Cooperative Purchasing"",""cosine_similarity"":0.432}]"
"Global Search | Sourcewell","https://www.sourcewell-mn.gov/search?f%5B0%5D=filters%3Acontractprofile&f%5B1%5D=filters%3Anews&page=302",,"https://www.sourcewell-mn.gov/search?f%5B0%5D=filters%3Acontractprofile&f%5B1%5D=filters%3Anews&page=298",,,,,,true,false,"[{""slot_no"":20,""topic_type"":""user"",""topic_name"":""Navigating Vendor Partnerships Through Cooperative Contracts"",""cosine_similarity"":0.786},{""slot_no"":7,""topic_type"":""user"",""topic_name"":""Supporting Local Governments with Scalable Procurement Solutions"",""cosine_similarity"":0.67},{""slot_no"":15,""topic_type"":""user"",""topic_name"":""Construction Contracts and Facility Project Procurement"",""cosine_similarity"":0.533},{""slot_no"":9,""topic_type"":""user"",""topic_name"":""Infrastructure Modernization and Long-Term Capital Planning via Cooperative Purchasing"",""cosine_similarity"":0.532},{""slot_no"":0,""topic_type"":""user"",""topic_name"":""Fire and Rescue Equipment Through Cooperative Contracts"",""cosine_similarity"":0.508}]"
"Global Search | Sourcewell","https://www.sourcewell-mn.gov/search?f%5B0%5D=filters%3Acontractprofile&f%5B1%5D=filters%3Anews&f%5B2%5D=filters%3Apage&page=286",,"https://www.sourcewell-mn.gov/search?f%5B0%5D=filters%3Acontractprofile&f%5B1%5D=filters%3Anews&f%5B2%5D=filters%3Apage&page=282",,,,,,true,false,"[{""slot_no"":6,""topic_type"":""user"",""topic_name"":""Purchasing Solutions for the Army, Navy, Air Force, and Army Reserves"",""cosine_similarity"":0.663},{""slot_no"":12,""topic_type"":""user"",""topic_name"":""Technology Procurement: Simplifying Access to IT, Software, and Digital Services"",""cosine_similarity"":0.659},{""slot_no"":4,""topic_type"":""user"",""topic_name"":""Disaster Preparedness, Response, and Recovery Through Cooperative Contracts"",""cosine_similarity"":0.584},{""slot_no"":11,""topic_type"":""user"",""topic_name"":""Contract Management Best Practices After Award"",""cosine_similarity"":0.574},{""slot_no"":2,""topic_type"":""user"",""topic_name"":""Fleet Management and Vehicle Procurement Efficiencies"",""cosine_similarity"":0.534},{""slot_no"":8,""topic_type"":""user"",""topic_name"":""Cooperative Purchasing for K–12 Schools and Higher Education Institutions"",""cosine_similarity"":0.527},{""slot_no"":0,""topic_type"":""user"",""topic_name"":""Fire and Rescue Equipment Through Cooperative Contracts"",""cosine_similarity"":0.513},{""slot_no"":1,""topic_type"":""user"",""topic_name"":""Cooperative Purchasing Solutions for Public Safety Agencies"",""cosine_similarity"":0.508},{""slot_no"":17,""topic_type"":""user"",""topic_name"":""Leveraging Cooperative Contracts for Strategic Impact"",""cosine_similarity"":0.498},{""slot_no"":15,""topic_type"":""user"",""topic_name"":""Construction Contracts and Facility Project Procurement"",""cosine_similarity"":0.48},{""slot_no"":14,""topic_type"":""user"",""topic_name"":""The Future of Public Procurement: Innovation, Automation, and AI Readiness"",""cosine_similarity"":0.46},{""slot_no"":9,""topic_type"":""user"",""topic_name"":""Infrastructure Modernization and Long-Term Capital Planning via Cooperative Purchasing"",""cosine_similarity"":0.447},{""slot_no"":23,""topic_type"":""user"",""topic_name"":""Risk, Benefit, and Insurance (RBI) Strategies in Cooperative Purchasing"",""cosine_similarity"":0.446}]"
"Participating Agency Lookup: Search agencies by name and location | Sourcewell","https://www.sourcewell-mn.gov/lookup?page=277","Find a Sourcewell account number or search Sourcewell government, education, & nonprofit participants by organization name, location, & type.","https://www.sourcewell-mn.gov/lookup?page=276",,,,,,true,false,"[{""slot_no"":1,""topic_type"":""user"",""topic_name"":""Cooperative Purchasing Solutions for Public Safety Agencies"",""cosine_similarity"":0.755}]"
"Global Search | Sourcewell","https://www.sourcewell-mn.gov/search?f%5B0%5D=filters%3Acompetitive_solicitations&f%5B1%5D=filters%3Acontractprofile&f%5B2%5D=filters%3Anews&page=257",,"https://www.sourcewell-mn.gov/search?f%5B0%5D=filters%3Acompetitive_solicitations&f%5B1%5D=filters%3Acontractprofile&f%5B2%5D=filters%3Anews&page=255",,,,,,true,false,"[{""slot_no"":7,""topic_type"":""user"",""topic_name"":""Supporting Local Governments with Scalable Procurement Solutions"",""cosine_similarity"":0.633},{""slot_no"":15,""topic_type"":""user"",""topic_name"":""Construction Contracts and Facility Project Procurement"",""cosine_similarity"":0.617},{""slot_no"":0,""topic_type"":""user"",""topic_name"":""Fire and Rescue Equipment Through Cooperative Contracts"",""cosine_similarity"":0.521},{""slot_no"":9,""topic_type"":""user"",""topic_name"":""Infrastructure Modernization and Long-Term Capital Planning via Cooperative Purchasing"",""cosine_similarity"":0.518},{""slot_no"":4,""topic_type"":""user"",""topic_name"":""Disaster Preparedness, Response, and Recovery Through Cooperative Contracts"",""cosine_similarity"":0.481},{""slot_no"":14,""topic_type"":""user"",""topic_name"":""The Future of Public Procurement: Innovation, Automation, and AI Readiness"",""cosine_similarity"":0.472}]"
"Global Search | Sourcewell","https://www.sourcewell-mn.gov/search?f%5B0%5D=filters%3Acontractprofile&f%5B1%5D=filters%3Anews&f%5B2%5D=filters%3Apage&page=227",,"https://www.sourcewell-mn.gov/search?f%5B0%5D=filters%3Acontractprofile&f%5B1%5D=filters%3Anews&f%5B2%5D=filters%3Apage&page=223",,,,,,true,false,"[{""slot_no"":15,""topic_type"":""user"",""topic_name"":""Construction Contracts and Facility Project Procurement"",""cosine_similarity"":0.612},{""slot_no"":7,""topic_type"":""user"",""topic_name"":""Supporting Local Governments with Scalable Procurement Solutions"",""cosine_similarity"":0.555},{""slot_no"":0,""topic_type"":""user"",""topic_name"":""Fire and Rescue Equipment Through Cooperative Contracts"",""cosine_similarity"":0.553},{""slot_no"":9,""topic_type"":""user"",""topic_name"":""Infrastructure Modernization and Long-Term Capital Planning via Cooperative Purchasing"",""cosine_similarity"":0.446},{""slot_no"":4,""topic_type"":""user"",""topic_name"":""Disaster Preparedness, Response, and Recovery Through Cooperative Contracts"",""cosine_similarity"":0.414}]"
"Global Search | Sourcewell","https://www.sourcewell-mn.gov/search?f%5B0%5D=filters%3Acontractprofile&page=219",,"https://www.sourcewell-mn.gov/search?f%5B0%5D=filters%3Acontractprofile&page=215",,,,,,true,false,"[{""slot_no"":15,""topic_type"":""user"",""topic_name"":""Construction Contracts and Facility Project Procurement"",""cosine_similarity"":0.677},{""slot_no"":7,""topic_type"":""user"",""topic_name"":""Supporting Local Governments with Scalable Procurement Solutions"",""cosine_similarity"":0.656},{""slot_no"":0,""topic_type"":""user"",""topic_name"":""Fire and Rescue Equipment Through Cooperative Contracts"",""cosine_similarity"":0.567},{""slot_no"":9,""topic_type"":""user"",""topic_name"":""Infrastructure Modernization and Long-Term Capital Planning via Cooperative Purchasing"",""cosine_similarity"":0.56},{""slot_no"":4,""topic_type"":""user"",""topic_name"":""Disaster Preparedness, Response, and Recovery Through Cooperative Contracts"",""cosine_similarity"":0.519},{""slot_no"":20,""topic_type"":""user"",""topic_name"":""Navigating Vendor Partnerships Through Cooperative Contracts"",""cosine_similarity"":0.461},{""slot_no"":14,""topic_type"":""user"",""topic_name"":""The Future of Public Procurement: Innovation, Automation, and AI Readiness"",""cosine_similarity"":0.362}]"
"Global Search | Sourcewell","https://www.sourcewell-mn.gov/search?f%5B0%5D=filters%3Acontractprofile&f%5B1%5D=filters%3Anews&f%5B2%5D=filters%3Apage&page=245",,"https://www.sourcewell-mn.gov/search?f%5B0%5D=filters%3Acontractprofile&f%5B1%5D=filters%3Anews&f%5B2%5D=filters%3Apage&page=241",,,,,,true,false,"[{""slot_no"":14,""topic_type"":""user"",""topic_name"":""The Future of Public Procurement: Innovation, Automation, and AI Readiness"",""cosine_similarity"":0.555},{""slot_no"":15,""topic_type"":""user"",""topic_name"":""Construction Contracts and Facility Project Procurement"",""cosine_similarity"":0.538},{""slot_no"":7,""topic_type"":""user"",""topic_name"":""Supporting Local Governments with Scalable Procurement Solutions"",""cosine_similarity"":0.52},{""slot_no"":0,""topic_type"":""user"",""topic_name"":""Fire and Rescue Equipment Through Cooperative Contracts"",""cosine_similarity"":0.462},{""slot_no"":9,""topic_type"":""user"",""topic_name"":""Infrastructure Modernization and Long-Term Capital Planning via Cooperative Purchasing"",""cosine_similarity"":0.455},{""slot_no"":4,""topic_type"":""user"",""topic_name"":""Disaster Preparedness, Response, and Recovery Through Cooperative Contracts"",""cosine_similarity"":0.433}]"
"Bronx Charter School For The Arts | Sourcewell","https://www.sourcewell-mn.gov/participating-agency/186791",,"https://www.sourcewell-mn.gov/lookup?page=387",,,,,,true,false,"[{""slot_no"":22,""topic_type"":""user"",""topic_name"":""Streamlining Procurement from Solicitation to Award"",""cosine_similarity"":0.998},{""slot_no"":16,""topic_type"":""user"",""topic_name"":""Sustainability and Environmentally Responsible Purchasing Through Cooperative Contracts"",""cosine_similarity"":0.611},{""slot_no"":17,""topic_type"":""user"",""topic_name"":""Leveraging Cooperative Contracts for Strategic Impact"",""cosine_similarity"":0.573},{""slot_no"":11,""topic_type"":""user"",""topic_name"":""Contract Management Best Practices After Award"",""cosine_similarity"":0.567},{""slot_no"":4,""topic_type"":""user"",""topic_name"":""Disaster Preparedness, Response, and Recovery Through Cooperative Contracts"",""cosine_similarity"":0.471},{""slot_no"":1,""topic_type"":""user"",""topic_name"":""Cooperative Purchasing Solutions for Public Safety Agencies"",""cosine_similarity"":0.441},{""slot_no"":23,""topic_type"":""user"",""topic_name"":""Risk, Benefit, and Insurance (RBI) Strategies in Cooperative Purchasing"",""cosine_similarity"":0.432}]"
"Global Search | Sourcewell","https://www.sourcewell-mn.gov/search?f%5B0%5D=filters%3Acompetitive_solicitations&f%5B1%5D=filters%3Acontractprofile&f%5B2%5D=filters%3Apage&page=234",,"https://www.sourcewell-mn.gov/search?f%5B0%5D=filters%3Acompetitive_solicitations&f%5B1%5D=filters%3Acontractprofile&f%5B2%5D=filters%3Apage&page=231",,,,,,true,false,"[{""slot_no"":7,""topic_type"":""user"",""topic_name"":""Supporting Local Governments with Scalable Procurement Solutions"",""cosine_similarity"":0.611},{""slot_no"":15,""topic_type"":""user"",""topic_name"":""Construction Contracts and Facility Project Procurement"",""cosine_similarity"":0.608},{""slot_no"":0,""topic_type"":""user"",""topic_name"":""Fire and Rescue Equipment Through Cooperative Contracts"",""cosine_similarity"":0.518},{""slot_no"":9,""topic_type"":""user"",""topic_name"":""Infrastructure Modernization and Long-Term Capital Planning via Cooperative Purchasing"",""cosine_similarity"":0.484},{""slot_no"":4,""topic_type"":""user"",""topic_name"":""Disaster Preparedness, Response, and Recovery Through Cooperative Contracts"",""cosine_similarity"":0.482}]"
"Borough of Schwenksville | Sourcewell","https://www.sourcewell-mn.gov/participating-agency/200833",,"https://www.sourcewell-mn.gov/lookup?page=334",,,,,,true,false,"[{""slot_no"":22,""topic_type"":""user"",""topic_name"":""Streamlining Procurement from Solicitation to Award"",""cosine_similarity"":0.998},{""slot_no"":16,""topic_type"":""user"",""topic_name"":""Sustainability and Environmentally Responsible Purchasing Through Cooperative Contracts"",""cosine_similarity"":0.611},{""slot_no"":17,""topic_type"":""user"",""topic_name"":""Leveraging Cooperative Contracts for Strategic Impact"",""cosine_similarity"":0.573},{""slot_no"":11,""topic_type"":""user"",""topic_name"":""Contract Management Best Practices After Award"",""cosine_similarity"":0.567},{""slot_no"":4,""topic_type"":""user"",""topic_name"":""Disaster Preparedness, Response, and Recovery Through Cooperative Contracts"",""cosine_similarity"":0.471},{""slot_no"":1,""topic_type"":""user"",""topic_name"":""Cooperative Purchasing Solutions for Public Safety Agencies"",""cosine_similarity"":0.441},{""slot_no"":23,""topic_type"":""user"",""topic_name"":""Risk, Benefit, and Insurance (RBI) Strategies in Cooperative Purchasing"",""cosine_similarity"":0.432}]"
